INFO: 07/24/2015 04:01:20 PM AcronymDB loaded
INFO: 07/24/2015 04:01:26 PM ArticleDB loaded
INFO: 07/24/2015 04:01:36 PM Training new LDA model
INFO: 07/24/2015 04:01:41 PM Getting word_corpus from articles
INFO: 07/24/2015 04:08:32 PM AcronymDB loaded
INFO: 07/24/2015 04:08:35 PM ArticleDB loaded
INFO: 07/24/2015 04:08:38 PM Training new LDA model
INFO: 07/24/2015 04:08:43 PM Getting word_corpus from articles
INFO: 07/25/2015 03:27:21 PM topic #7 (0.077): 0.023*1318581 + 0.009*860054 + 0.008*1900063 + 0.007*1945618 + 0.006*1989087 + 0.006*782325 + 0.006*1943655 + 0.006*1527260 + 0.006*289435 + 0.005*1777811
INFO: 07/25/2015 03:27:21 PM topic #8 (0.077): 0.017*1759863 + 0.013*1439101 + 0.011*333874 + 0.011*1088158 + 0.010*1440388 + 0.010*816951 + 0.009*1936197 + 0.009*782325 + 0.009*1665890 + 0.008*1486115
INFO: 07/25/2015 03:27:22 PM topic #9 (0.077): 0.014*1509063 + 0.013*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.007*1684140 + 0.007*1460163 + 0.006*1318581
INFO: 07/25/2015 03:27:22 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.005*1544792 + 0.004*1474194 + 0.004*1858629 + 0.004*406416
INFO: 07/25/2015 03:27:23 PM topic #11 (0.077): 0.029*1531049 + 0.015*1582477 + 0.015*1677100 + 0.013*1932717 + 0.013*860054 + 0.011*1858629 + 0.010*1845872 + 0.009*1665890 + 0.009*1719292 + 0.009*244428
INFO: 07/25/2015 03:27:23 PM topic diff=0.100793, rho=0.098533
INFO: 07/25/2015 03:27:24 PM PROGRESS: pass 0, at document #208000/411828
DEBUG: 07/25/2015 03:27:24 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 03:27:45 PM 1417/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 03:27:45 PM updating topics
INFO: 07/25/2015 03:27:47 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 03:27:58 PM topic #0 (0.077): 0.012*860054 + 0.010*1719292 + 0.008*1614467 + 0.007*524785 + 0.007*319552 + 0.006*1474784 + 0.006*1244439 + 0.006*984065 + 0.006*1178712 + 0.006*829470
INFO: 07/25/2015 03:27:58 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.006*1726301 + 0.006*1677495 + 0.005*1843814 + 0.005*984065 + 0.004*1088158 + 0.004*1964673 + 0.004*1838526 + 0.004*1701890
INFO: 07/25/2015 03:27:59 PM topic #2 (0.077): 0.008*544265 + 0.007*10591 + 0.006*1412507 + 0.005*1772969 + 0.005*1473068 + 0.005*642961 + 0.004*1526878 + 0.004*770202 + 0.004*1682640 + 0.004*1862263
INFO: 07/25/2015 03:27:59 PM topic #3 (0.077): 0.015*860054 + 0.011*1566164 + 0.011*1719292 + 0.010*1943655 + 0.007*1406380 + 0.007*197244 + 0.007*88982 + 0.006*1641439 + 0.006*330739 + 0.006*1706054
INFO: 07/25/2015 03:28:00 PM topic #4 (0.077): 0.011*860054 + 0.011*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*803706 + 0.004*1774860 + 0.004*1989666 + 0.004*622667 + 0.004*1271133
INFO: 07/25/2015 03:28:01 PM topic #5 (0.077): 0.019*860054 + 0.012*1719292 + 0.012*178443 + 0.009*1940707 + 0.007*466440 + 0.006*1630434 + 0.006*1464135 + 0.006*1726301 + 0.006*1669167 + 0.006*1432658
INFO: 07/25/2015 03:28:01 PM topic #6 (0.077): 0.018*860054 + 0.011*1677100 + 0.007*1826130 + 0.007*1324313 + 0.007*466423 + 0.007*1589971 + 0.006*200810 + 0.006*415312 + 0.006*473240 + 0.005*1451903
INFO: 07/25/2015 03:28:02 PM topic #7 (0.077): 0.022*1318581 + 0.009*860054 + 0.008*1900063 + 0.007*1945618 + 0.006*1989087 + 0.006*782325 + 0.006*1527260 + 0.006*1943655 + 0.005*289435 + 0.005*1743836
INFO: 07/25/2015 03:28:02 PM topic #8 (0.077): 0.017*1759863 + 0.013*1439101 + 0.011*333874 + 0.011*1088158 + 0.010*1440388 + 0.010*816951 + 0.009*1936197 + 0.009*782325 + 0.009*1665890 + 0.008*1486115
INFO: 07/25/2015 03:28:03 PM topic #9 (0.077): 0.014*1509063 + 0.013*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.007*1684140 + 0.007*1460163 + 0.006*1318581
INFO: 07/25/2015 03:28:03 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.006*1641467 + 0.005*1544792 + 0.004*1858629 + 0.004*1474194 + 0.004*406416
INFO: 07/25/2015 03:28:04 PM topic #11 (0.077): 0.029*1531049 + 0.015*1582477 + 0.015*1677100 + 0.014*1932717 + 0.013*860054 + 0.011*1858629 + 0.010*1845872 + 0.009*1719292 + 0.009*1665890 + 0.009*244428
INFO: 07/25/2015 03:28:04 PM topic diff=0.092187, rho=0.098058
INFO: 07/25/2015 03:28:04 PM PROGRESS: pass 0, at document #210000/411828
DEBUG: 07/25/2015 03:28:04 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 03:28:25 PM 1418/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 03:28:25 PM updating topics
INFO: 07/25/2015 03:28:27 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 03:28:37 PM topic #0 (0.077): 0.012*860054 + 0.010*1719292 + 0.008*1614467 + 0.007*524785 + 0.007*319552 + 0.006*1474784 + 0.006*1244439 + 0.006*984065 + 0.006*1178712 + 0.006*829470
INFO: 07/25/2015 03:28:38 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.006*1726301 + 0.006*1677495 + 0.005*1843814 + 0.005*984065 + 0.004*1088158 + 0.004*1964673 + 0.004*1838526 + 0.004*1701890
INFO: 07/25/2015 03:28:38 PM topic #2 (0.077): 0.008*544265 + 0.007*10591 + 0.006*1412507 + 0.005*1772969 + 0.005*1473068 + 0.005*642961 + 0.004*1595430 + 0.004*1526878 + 0.004*1862263 + 0.004*770202
INFO: 07/25/2015 03:28:39 PM topic #3 (0.077): 0.015*860054 + 0.011*1566164 + 0.011*1719292 + 0.010*1943655 + 0.007*1406380 + 0.007*197244 + 0.007*88982 + 0.006*1641439 + 0.006*330739 + 0.006*1706054
INFO: 07/25/2015 03:28:39 PM topic #4 (0.077): 0.012*860054 + 0.011*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*803706 + 0.004*1989666 + 0.004*1774860 + 0.004*622667 + 0.004*1271133
INFO: 07/25/2015 03:28:40 PM topic #5 (0.077): 0.019*860054 + 0.012*1719292 + 0.012*178443 + 0.009*1940707 + 0.007*466440 + 0.007*1630434 + 0.006*1464135 + 0.006*1669167 + 0.006*1726301 + 0.006*1432658
INFO: 07/25/2015 03:28:40 PM topic #6 (0.077): 0.018*860054 + 0.011*1677100 + 0.008*1826130 + 0.008*1324313 + 0.007*466423 + 0.007*1589971 + 0.006*200810 + 0.006*415312 + 0.006*473240 + 0.005*1451903
INFO: 07/25/2015 03:28:41 PM topic #7 (0.077): 0.022*1318581 + 0.009*860054 + 0.008*1900063 + 0.007*1945618 + 0.006*1989087 + 0.006*782325 + 0.006*1943655 + 0.006*1527260 + 0.006*289435 + 0.005*1777811
INFO: 07/25/2015 03:28:41 PM topic #8 (0.077): 0.017*1759863 + 0.013*1439101 + 0.011*333874 + 0.011*1088158 + 0.010*1440388 + 0.010*816951 + 0.009*782325 + 0.009*1936197 + 0.009*1665890 + 0.008*1486115
INFO: 07/25/2015 03:28:42 PM topic #9 (0.077): 0.014*1509063 + 0.013*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.007*1684140 + 0.007*1460163 + 0.006*1318581
INFO: 07/25/2015 03:28:43 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.005*1544792 + 0.004*1858629 + 0.004*1474194 + 0.004*406416
INFO: 07/25/2015 03:28:43 PM topic #11 (0.077): 0.028*1531049 + 0.015*1677100 + 0.015*1582477 + 0.014*1932717 + 0.013*860054 + 0.011*1858629 + 0.010*1845872 + 0.009*1719292 + 0.009*1665890 + 0.009*244428
INFO: 07/25/2015 03:28:43 PM topic diff=0.089664, rho=0.097590
INFO: 07/25/2015 03:28:44 PM PROGRESS: pass 0, at document #212000/411828
DEBUG: 07/25/2015 03:28:44 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 03:29:04 PM 1431/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 03:29:04 PM updating topics
INFO: 07/25/2015 03:29:06 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 03:29:17 PM topic #0 (0.077): 0.012*860054 + 0.010*1719292 + 0.008*1614467 + 0.007*524785 + 0.007*319552 + 0.007*1474784 + 0.006*1244439 + 0.006*984065 + 0.006*1776127 + 0.006*1178712
INFO: 07/25/2015 03:29:17 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.006*1677495 + 0.006*1726301 + 0.005*1843814 + 0.005*984065 + 0.004*1088158 + 0.004*1964673 + 0.004*1838526 + 0.004*244428
INFO: 07/25/2015 03:29:18 PM topic #2 (0.077): 0.008*544265 + 0.007*10591 + 0.006*1412507 + 0.005*1772969 + 0.005*1862263 + 0.005*642961 + 0.005*1473068 + 0.005*1595430 + 0.004*1526878 + 0.004*770202
INFO: 07/25/2015 03:29:18 PM topic #3 (0.077): 0.015*860054 + 0.011*1566164 + 0.011*1719292 + 0.010*1943655 + 0.008*1406380 + 0.007*88982 + 0.007*197244 + 0.007*1641439 + 0.006*330739 + 0.006*1706054
INFO: 07/25/2015 03:29:19 PM topic #4 (0.077): 0.012*860054 + 0.011*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*803706 + 0.004*1989666 + 0.004*1774860 + 0.004*622667 + 0.004*1271133
INFO: 07/25/2015 03:29:19 PM topic #5 (0.077): 0.019*860054 + 0.012*1719292 + 0.012*178443 + 0.009*1940707 + 0.007*466440 + 0.007*1630434 + 0.006*1464135 + 0.006*1669167 + 0.006*1726301 + 0.006*1758139
INFO: 07/25/2015 03:29:20 PM topic #6 (0.077): 0.018*860054 + 0.011*1677100 + 0.008*1826130 + 0.007*1324313 + 0.007*466423 + 0.007*1589971 + 0.006*200810 + 0.006*415312 + 0.006*473240 + 0.005*1451903
INFO: 07/25/2015 03:29:20 PM topic #7 (0.077): 0.023*1318581 + 0.009*860054 + 0.008*1900063 + 0.007*1945618 + 0.006*1989087 + 0.006*1943655 + 0.006*1527260 + 0.006*782325 + 0.005*289435 + 0.005*1777811
INFO: 07/25/2015 03:29:21 PM topic #8 (0.077): 0.017*1759863 + 0.013*1439101 + 0.011*333874 + 0.011*1088158 + 0.010*1440388 + 0.010*816951 + 0.009*782325 + 0.009*1936197 + 0.009*1665890 + 0.008*1486115
INFO: 07/25/2015 03:29:21 PM topic #9 (0.077): 0.014*1509063 + 0.013*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.007*1684140 + 0.007*1460163 + 0.006*1318581
INFO: 07/25/2015 03:29:22 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.005*1544792 + 0.004*1858629 + 0.004*1474194 + 0.004*406416
INFO: 07/25/2015 03:29:22 PM topic #11 (0.077): 0.028*1531049 + 0.016*1677100 + 0.015*1582477 + 0.014*1932717 + 0.013*860054 + 0.011*1858629 + 0.010*1845872 + 0.009*1719292 + 0.009*1665890 + 0.009*244428
INFO: 07/25/2015 03:29:23 PM topic diff=0.093985, rho=0.097129
INFO: 07/25/2015 03:29:23 PM PROGRESS: pass 0, at document #214000/411828
DEBUG: 07/25/2015 03:29:23 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 03:29:45 PM 1403/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 03:29:45 PM updating topics
INFO: 07/25/2015 03:29:47 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 03:29:57 PM topic #0 (0.077): 0.012*860054 + 0.010*1719292 + 0.008*1614467 + 0.007*524785 + 0.007*319552 + 0.006*1474784 + 0.006*1244439 + 0.006*984065 + 0.006*1178712 + 0.006*829470
INFO: 07/25/2015 03:29:58 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.006*1677495 + 0.006*1726301 + 0.005*1843814 + 0.005*984065 + 0.004*1964673 + 0.004*1088158 + 0.004*1701890 + 0.004*244428
INFO: 07/25/2015 03:29:58 PM topic #2 (0.077): 0.007*10591 + 0.007*544265 + 0.006*1412507 + 0.006*1772969 + 0.005*1473068 + 0.005*642961 + 0.005*1862263 + 0.005*1595430 + 0.004*770202 + 0.004*1526878
INFO: 07/25/2015 03:29:59 PM topic #3 (0.077): 0.015*860054 + 0.011*1566164 + 0.011*1719292 + 0.010*1943655 + 0.007*1406380 + 0.007*197244 + 0.007*88982 + 0.006*330739 + 0.006*1641439 + 0.006*1706054
INFO: 07/25/2015 03:29:59 PM topic #4 (0.077): 0.012*860054 + 0.011*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*803706 + 0.004*1989666 + 0.004*1774860 + 0.004*622667 + 0.004*1271133
INFO: 07/25/2015 03:30:00 PM topic #5 (0.077): 0.019*860054 + 0.012*178443 + 0.012*1719292 + 0.009*1940707 + 0.007*466440 + 0.007*1630434 + 0.006*1464135 + 0.006*1669167 + 0.006*1726301 + 0.006*1758139
INFO: 07/25/2015 03:30:01 PM topic #6 (0.077): 0.018*860054 + 0.011*1677100 + 0.008*1324313 + 0.008*1826130 + 0.007*466423 + 0.006*1589971 + 0.006*200810 + 0.006*415312 + 0.006*473240 + 0.005*1451903
INFO: 07/25/2015 03:30:01 PM topic #7 (0.077): 0.023*1318581 + 0.009*860054 + 0.008*1900063 + 0.008*1945618 + 0.006*1989087 + 0.006*289435 + 0.006*1943655 + 0.006*782325 + 0.006*1527260 + 0.005*1777811
INFO: 07/25/2015 03:30:02 PM topic #8 (0.077): 0.018*1759863 + 0.013*1439101 + 0.012*333874 + 0.011*1088158 + 0.010*1440388 + 0.010*816951 + 0.010*1936197 + 0.010*782325 + 0.009*1665890 + 0.008*1486115
INFO: 07/25/2015 03:30:02 PM topic #9 (0.077): 0.014*1509063 + 0.013*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.007*1684140 + 0.007*1460163 + 0.006*1318581
INFO: 07/25/2015 03:30:03 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.005*1544792 + 0.004*1858629 + 0.004*1474194 + 0.004*406416
INFO: 07/25/2015 03:30:03 PM topic #11 (0.077): 0.030*1531049 + 0.015*1677100 + 0.015*1582477 + 0.014*1932717 + 0.013*860054 + 0.012*1858629 + 0.010*1845872 + 0.009*1719292 + 0.009*1665890 + 0.009*244428
INFO: 07/25/2015 03:30:03 PM topic diff=0.090852, rho=0.096674
INFO: 07/25/2015 03:30:04 PM PROGRESS: pass 0, at document #216000/411828
DEBUG: 07/25/2015 03:30:04 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 03:30:25 PM 1409/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 03:30:25 PM updating topics
INFO: 07/25/2015 03:30:27 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 03:30:37 PM topic #0 (0.077): 0.012*860054 + 0.010*1719292 + 0.008*1614467 + 0.007*524785 + 0.007*319552 + 0.006*1474784 + 0.006*1244439 + 0.006*984065 + 0.006*1178712 + 0.006*1776127
INFO: 07/25/2015 03:30:38 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.006*1677495 + 0.006*1726301 + 0.005*1843814 + 0.005*984065 + 0.004*1088158 + 0.004*1964673 + 0.004*1701890 + 0.004*1838526
INFO: 07/25/2015 03:30:38 PM topic #2 (0.077): 0.007*10591 + 0.007*544265 + 0.006*1412507 + 0.006*1772969 + 0.005*642961 + 0.005*1473068 + 0.005*1862263 + 0.004*1595430 + 0.004*770202 + 0.004*1526878
INFO: 07/25/2015 03:30:39 PM topic #3 (0.077): 0.015*860054 + 0.011*1566164 + 0.011*1719292 + 0.010*1943655 + 0.008*1406380 + 0.007*197244 + 0.007*88982 + 0.006*330739 + 0.006*1641439 + 0.006*1706054
INFO: 07/25/2015 03:30:39 PM topic #4 (0.077): 0.011*860054 + 0.011*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*803706 + 0.004*1989666 + 0.004*1774860 + 0.004*622667 + 0.004*1271133
INFO: 07/25/2015 03:30:40 PM topic #5 (0.077): 0.020*860054 + 0.012*178443 + 0.012*1719292 + 0.009*1940707 + 0.007*466440 + 0.007*1630434 + 0.006*1669167 + 0.006*1464135 + 0.006*1726301 + 0.006*1758139
INFO: 07/25/2015 03:30:40 PM topic #6 (0.077): 0.018*860054 + 0.011*1677100 + 0.008*1826130 + 0.008*1324313 + 0.007*466423 + 0.007*1589971 + 0.006*200810 + 0.006*415312 + 0.006*473240 + 0.005*1451903
INFO: 07/25/2015 03:30:41 PM topic #7 (0.077): 0.023*1318581 + 0.009*860054 + 0.008*1900063 + 0.008*1945618 + 0.006*1989087 + 0.006*1943655 + 0.006*289435 + 0.006*1527260 + 0.006*782325 + 0.005*1777811
INFO: 07/25/2015 03:30:41 PM topic #8 (0.077): 0.017*1759863 + 0.013*1439101 + 0.011*333874 + 0.011*1088158 + 0.010*1440388 + 0.010*816951 + 0.010*1936197 + 0.010*782325 + 0.009*1665890 + 0.008*1486115
INFO: 07/25/2015 03:30:42 PM topic #9 (0.077): 0.014*1509063 + 0.013*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.007*1684140 + 0.007*1460163 + 0.006*1318581
INFO: 07/25/2015 03:30:43 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.005*1544792 + 0.004*1858629 + 0.004*1474194 + 0.004*406416
INFO: 07/25/2015 03:30:43 PM topic #11 (0.077): 0.030*1531049 + 0.015*1677100 + 0.015*1582477 + 0.014*1932717 + 0.013*860054 + 0.012*1858629 + 0.010*1845872 + 0.009*1719292 + 0.009*1665890 + 0.009*244428
INFO: 07/25/2015 03:30:43 PM topic diff=0.089550, rho=0.096225
INFO: 07/25/2015 03:30:44 PM PROGRESS: pass 0, at document #218000/411828
DEBUG: 07/25/2015 03:30:44 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 03:31:04 PM 1396/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 03:31:04 PM updating topics
INFO: 07/25/2015 03:31:06 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 03:31:16 PM topic #0 (0.077): 0.012*860054 + 0.010*1719292 + 0.008*1614467 + 0.007*524785 + 0.007*319552 + 0.006*1474784 + 0.006*1244439 + 0.006*984065 + 0.006*829470 + 0.006*1178712
INFO: 07/25/2015 03:31:17 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.006*1677495 + 0.006*1726301 + 0.005*1843814 + 0.005*984065 + 0.004*1964673 + 0.004*1088158 + 0.004*244428 + 0.004*1838526
INFO: 07/25/2015 03:31:17 PM topic #2 (0.077): 0.007*10591 + 0.007*544265 + 0.006*1412507 + 0.005*1772969 + 0.005*642961 + 0.005*1862263 + 0.005*1473068 + 0.004*1595430 + 0.004*1119121 + 0.004*1526878
INFO: 07/25/2015 03:31:18 PM topic #3 (0.077): 0.015*860054 + 0.011*1566164 + 0.011*1719292 + 0.010*1943655 + 0.008*1406380 + 0.007*197244 + 0.007*88982 + 0.006*330739 + 0.006*1641439 + 0.006*1706054
INFO: 07/25/2015 03:31:19 PM topic #4 (0.077): 0.012*860054 + 0.011*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*803706 + 0.004*1774860 + 0.004*1989666 + 0.004*622667 + 0.004*1271133
INFO: 07/25/2015 03:31:19 PM topic #5 (0.077): 0.020*860054 + 0.012*1719292 + 0.012*178443 + 0.009*1940707 + 0.007*466440 + 0.007*1630434 + 0.006*1464135 + 0.006*1669167 + 0.006*1726301 + 0.006*1758139
INFO: 07/25/2015 03:31:20 PM topic #6 (0.077): 0.018*860054 + 0.011*1677100 + 0.008*1324313 + 0.008*1826130 + 0.007*466423 + 0.007*1589971 + 0.006*200810 + 0.006*415312 + 0.006*473240 + 0.005*1451903
INFO: 07/25/2015 03:31:20 PM topic #7 (0.077): 0.023*1318581 + 0.009*860054 + 0.008*1900063 + 0.008*1945618 + 0.006*1989087 + 0.006*289435 + 0.006*1527260 + 0.006*1943655 + 0.005*782325 + 0.005*1777811
INFO: 07/25/2015 03:31:21 PM topic #8 (0.077): 0.018*1759863 + 0.013*1439101 + 0.011*333874 + 0.011*1088158 + 0.010*1440388 + 0.010*816951 + 0.010*1936197 + 0.009*782325 + 0.009*1665890 + 0.008*1486115
INFO: 07/25/2015 03:31:21 PM topic #9 (0.077): 0.014*1509063 + 0.013*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1823059 + 0.007*1684140 + 0.007*1460163 + 0.006*1318581
INFO: 07/25/2015 03:31:22 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.004*1544792 + 0.004*1858629 + 0.004*1474194 + 0.004*406416
INFO: 07/25/2015 03:31:22 PM topic #11 (0.077): 0.030*1531049 + 0.015*1677100 + 0.015*1582477 + 0.014*1932717 + 0.013*860054 + 0.012*1858629 + 0.010*1845872 + 0.009*1719292 + 0.009*1665890 + 0.009*244428
INFO: 07/25/2015 03:31:22 PM topic diff=0.085788, rho=0.095783
DEBUG: 07/25/2015 03:31:30 PM bound: at document #0
INFO: 07/25/2015 03:32:31 PM -8.615 per-word bound, 392.2 perplexity estimate based on a held-out corpus of 2000 documents with 1373255 words
INFO: 07/25/2015 03:32:31 PM PROGRESS: pass 0, at document #220000/411828
DEBUG: 07/25/2015 03:32:31 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 03:32:51 PM 1422/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 03:32:52 PM updating topics
INFO: 07/25/2015 03:32:54 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 03:33:04 PM topic #0 (0.077): 0.012*860054 + 0.010*1719292 + 0.008*1614467 + 0.007*524785 + 0.007*319552 + 0.006*1474784 + 0.006*1244439 + 0.006*984065 + 0.006*1178712 + 0.006*829470
INFO: 07/25/2015 03:33:05 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.006*1677495 + 0.006*1726301 + 0.005*1843814 + 0.005*984065 + 0.004*1964673 + 0.004*1088158 + 0.004*1701890 + 0.004*1838526
INFO: 07/25/2015 03:33:05 PM topic #2 (0.077): 0.007*10591 + 0.007*544265 + 0.006*1412507 + 0.006*1772969 + 0.005*642961 + 0.005*1862263 + 0.004*1473068 + 0.004*1682640 + 0.004*770202 + 0.004*1595430
INFO: 07/25/2015 03:33:06 PM topic #3 (0.077): 0.015*860054 + 0.011*1566164 + 0.011*1719292 + 0.010*1943655 + 0.008*1406380 + 0.007*197244 + 0.007*88982 + 0.006*330739 + 0.006*1641439 + 0.006*1706054
INFO: 07/25/2015 03:33:06 PM topic #4 (0.077): 0.011*860054 + 0.011*1318581 + 0.005*1474784 + 0.005*956746 + 0.005*984065 + 0.005*803706 + 0.004*1774860 + 0.004*1989666 + 0.004*622667 + 0.004*1271133
INFO: 07/25/2015 03:33:07 PM topic #5 (0.077): 0.020*860054 + 0.012*178443 + 0.012*1719292 + 0.009*1940707 + 0.007*466440 + 0.007*1669167 + 0.007*1464135 + 0.006*1630434 + 0.006*1726301 + 0.006*1758139
INFO: 07/25/2015 03:33:07 PM topic #6 (0.077): 0.018*860054 + 0.011*1677100 + 0.008*1324313 + 0.008*1826130 + 0.007*466423 + 0.007*1589971 + 0.006*200810 + 0.006*415312 + 0.006*473240 + 0.005*1451903
INFO: 07/25/2015 03:33:08 PM topic #7 (0.077): 0.023*1318581 + 0.009*860054 + 0.008*1900063 + 0.008*1945618 + 0.007*1989087 + 0.006*1943655 + 0.006*289435 + 0.006*1527260 + 0.005*1777811 + 0.005*782325
INFO: 07/25/2015 03:33:08 PM topic #8 (0.077): 0.017*1759863 + 0.013*1439101 + 0.011*333874 + 0.011*1088158 + 0.010*1440388 + 0.010*816951 + 0.010*1936197 + 0.009*1665890 + 0.009*782325 + 0.008*1486115
INFO: 07/25/2015 03:33:09 PM topic #9 (0.077): 0.014*1509063 + 0.013*860054 + 0.012*1538229 + 0.010*289435 + 0.009*1544794 + 0.008*1026331 + 0.007*1684140 + 0.007*1823059 + 0.007*1460163 + 0.006*1318581
INFO: 07/25/2015 03:33:09 PM topic #10 (0.077): 0.017*1318581 + 0.015*860054 + 0.008*1402229 + 0.007*1222318 + 0.006*1695563 + 0.005*1641467 + 0.004*1544792 + 0.004*1474194 + 0.004*1858629 + 0.004*406416
INFO: 07/25/2015 03:33:10 PM topic #11 (0.077): 0.030*1531049 + 0.015*1677100 + 0.015*1582477 + 0.014*1932717 + 0.013*860054 + 0.011*1858629 + 0.010*1845872 + 0.009*1719292 + 0.009*1665890 + 0.009*244428
INFO: 07/25/2015 03:33:10 PM topic diff=0.085000, rho=0.095346
INFO: 07/25/2015 03:33:11 PM PROGRESS: pass 0, at document #222000/411828
DEBUG: 07/25/2015 03:33:11 PM performing inference on a chunk of 2000 documents
DEBUG: 07/25/2015 03:33:31 PM 1392/2000 documents converged within 50 iterations
DEBUG: 07/25/2015 03:33:31 PM updating topics
INFO: 07/25/2015 03:33:34 PM merging changes from 2000 documents into a model of 411828 documents
INFO: 07/25/2015 03:33:44 PM topic #0 (0.077): 0.012*860054 + 0.010*1719292 + 0.008*1614467 + 0.007*524785 + 0.007*319552 + 0.006*1474784 + 0.006*1244439 + 0.006*984065 + 0.006*1178712 + 0.006*829470
INFO: 07/25/2015 03:33:44 PM topic #1 (0.077): 0.021*860054 + 0.007*138299 + 0.006*1677495 + 0.006*1726301 + 0.005*1843814 + 0.005*984065 + 0.004*1964673 + 0.004*1088158 + 0.004*1701890 + 0.004*244428
INFO: 07/25/2015 03:33:45 PM topic #2 (0.077): 0.007*10591 + 0.006*544265 + 0.006*1412507 + 0.005*1772969 + 0.005*1862263 + 0.005*642961 + 0.005*1119121 + 0.004*1473068 + 0.004*1682640 + 0.004*1526878
INFO: 07/25/2015 03:33:45 PM topic #3 (0.077): 0.015*860054 + 0.011*1566164 + 0.011*1719292 + 0.009*1943655 + 0.008*1406380 + 0.007*197244 + 0.007*88982 + 0.006*1641439 + 0.006*330739 + 0.006*1706054
